Time[s],0,1200.1,2400.2,3600.4,4800.5,6000.6,7200.8,8400.9,9601.1,10801.2,12001.3,13201.5,14401.6,15601.7,16801.9,18002,19202.1,20402.3,21602.4,22802.5,24002.7,25202.8,26402.9,27603.1,28803.2,30003.3,31203.5,32403.6,33603.7,34803.9,36004,37204.2,38404.3,39604.4,40804.6,42004.7,43204.8,44405,45605.1,46805.2,48005.4,49205.5,50405.6,51605.8,52805.9,54006,55206.2,56406.3,57606.4,58806.6,60006.7,61206.8,62407,63607.1,64807.2,66007.4,67207.5,68407.7,69607.8,70807.9,72008.1,73208.2,74408.3,75608.5,76808.6,78008.7,79208.9,80409,81609.1,82809.3,84009.4,85209.5,86409.7,87609.8,88809.9,90010.1,91210.2,92410.3,93610.5,94810.6,96010.7,97210.9,98411,99611.1,100811.3,102011.4,103211.5,104411.7,105611.8,106811.9,108012.1
200uM,105.4069523,114.1552459,122.93246,130.5235773,139.5987258,152.1312858,165.3102718,175.4767651,180.4195353,190.5461915,197.1791393,203.3517606,207.1255188,220.2643244,221.7043963,228.4446018,238.3912306,252.2916096,254.9765914,258.7881562,271.7419333,300.0129019,284.5021649,318.2098151,322.6230549,331.113328,338.0163804,349.0223974,351.5473639,362.7695355,368.5824519,373.3927911,379.1089987,383.7867257,388.88102,394.3999547,393.7360914,399.0567003,402.015235,405.0310666,395.3687803,379.4535976,368.7196211,364.3541292,367.6470508,376.8302807,380.4581905,389.212436,387.4022802,389.7338532,389.136823,386.5501689,381.7050489,383.3302271,382.2582292,384.8541249,384.2547601,382.1621959,384.9497059,388.2681488,389.142762,394.114928,399.5552894,407.1294524,414.9412753,423.5322121,433.4963586,436.8832303,438.1896944,443.1965313,442.3201822,448.4866589,457.4229391,462.3726201,471.8052922,472.0900234,473.7096116,462.3359882,458.6568317,446.3762888,421.3777556,413.4603278,408.2685743,407.0515708,412.8390669,419.8156226,424.9357226,430.0207021,432.4873382,437.0159612,438.8931445
200uM,101.207652,109.8942362,119.3798726,127.2418801,142.2739121,152.4283454,160.7069694,166.0927734,177.0854444,183.0366937,190.3426187,199.8735198,207.6979223,215.1642768,222.001332,231.7426241,238.9547515,243.0664259,250.5184874,256.2956398,262.7628763,273.2697074,280.9365642,293.620868,303.1282313,307.5374854,314.0357167,321.8718254,327.2395643,331.5212838,338.546625,340.598982,346.3803155,349.4311678,352.1479901,357.130534,358.8785733,359.6591989,360.764499,365.4047086,364.5948559,366.6015482,369.002433,366.5001141,366.0582445,365.4934258,362.1493329,364.1839101,361.4772694,363.488986,360.5392678,359.7652991,356.101527,358.3974182,356.9916668,353.9988078,354.2045543,353.4404995,351.6369439,355.6738409,354.0462426,357.2229542,361.0527781,361.8723119,362.7195824,370.0150566,377.644382,375.1462007,384.7388356,386.5607568,389.7516088,395.8345498,401.2520033,408.7580618,413.8965544,416.6487204,420.6653706,427.3943027,431.1208222,436.0542772,447.3174975,444.7170752,452.5276069,440.9396791,443.0794446,446.3886039,438.5684998,442.3870872,444.2530148,454.4039062,457.0006994
200uM,116.7221463,126.4784572,134.6093831,148.1858925,161.267708,157.8711612,180.7086551,189.4918228,200.2875114,210.1579539,220.0942132,228.5174231,236.5281086,246.9278422,253.7565206,259.5185539,269.2484774,276.4208963,281.3927696,290.6763758,297.5674692,305.3981324,313.140705,320.9934024,324.0264585,331.1541075,336.1507914,339.3221379,346.20169,352.3225299,354.374512,360.971437,361.7369773,368.9233581,372.6309655,376.2357039,375.520492,376.9508297,375.7447674,379.1632557,383.2918341,379.2275473,379.8559977,380.8953716,380.8781935,380.1131766,377.5691377,378.7741083,377.5178244,374.9465951,376.9291854,371.5969044,367.0279986,367.6596623,367.9032206,368.7599082,365.5112472,367.0623322,365.4096534,365.3745487,364.963502,367.5029685,370.6027147,372.6219803,373.8422295,379.5347828,384.4194667,387.1316006,394.1191358,396.2404766,396.7715051,401.1141067,404.7600331,410.0778799,410.1876346,413.28471,415.8474052,421.8269904,426.2087497,428.3536021,428.1636567,425.7261637,430.1696392,432.0678178,440.6316292,447.1859366,450.0560582,452.9922327,459.6035106,467.5128442,472.0667576
200uM,113.9520745,126.8471795,129.3496146,141.9265714,154.1053346,166.2343715,176.4298853,187.3790212,199.3935661,206.0300605,216.9114933,228.0841627,234.9056661,241.8229063,249.4755738,257.4072232,266.1320431,271.3358615,265.543814,278.149838,280.1421659,287.9029471,296.4675442,302.6035315,310.1149554,321.3892576,326.7154296,330.663778,336.5565585,345.0093199,348.6945089,350.3196771,359.1725385,361.2653878,366.1747792,367.79474,370.2441046,375.2480001,377.4829521,381.2850927,380.090168,385.0947845,378.8998963,381.9757488,379.474056,379.6848738,376.8595614,376.9437093,376.7396362,379.4925875,375.8794599,373.6957145,371.4771478,374.5516583,371.023243,371.7522212,372.3386621,370.1618039,370.0475217,372.0626506,371.6699023,374.4041492,373.8016514,379.0868546,381.2039647,386.9038145,390.9070474,396.1626607,400.6175488,403.4609654,407.338443,412.1823924,418.6209337,420.5585118,422.8471391,427.6823693,432.2587975,433.8967979,438.6731738,448.855267,452.891083,461.2970282,466.6327533,473.7387584,480.3451478,486.713583,493.2295385,498.5723136,507.0304675,516.0810207,519.7525379
200uM,122.2701448,130.4740338,144.6808503,151.3217465,157.0555581,172.2190839,181.1079465,190.9459859,195.4125589,209.5275362,218.156231,222.1408727,233.0607551,240.615969,246.9610615,250.7259772,261.7810936,268.4500325,278.9276258,285.3045304,292.4943648,297.38556,306.3184086,311.6507687,317.5950686,320.7064526,325.0555476,333.780963,340.7578515,346.6928078,350.7011964,351.9774253,355.0480974,359.8731822,362.0619477,365.3661238,364.9690882,366.4791663,369.8848733,370.880412,371.4495327,374.1350593,371.61661,367.0531461,366.4105494,364.5898777,364.9166715,360.1493536,361.8151652,359.411682,356.8317242,350.2354171,349.6667888,349.2616536,347.9336782,340.6105166,344.222511,343.2770152,342.8608316,342.879163,343.506568,343.7981245,344.1241142,346.7871296,349.5703014,351.4441838,353.3970242,356.4791912,357.7583422,357.8168827,363.4861589,364.866503,367.8563199,370.347832,370.0397942,375.6173538,372.7044356,372.3739877,379.7487192,382.4466434,384.2593871,385.3994564,385.9825812,396.2637874,401.1077418,403.3255324,406.7014078,411.0198321,415.2865837,419.6656947,422.5477882
200uM,121.4816728,129.0518866,141.4149991,149.5970088,161.6527173,160.8242713,184.3739987,189.3327247,203.9974842,209.2001216,217.6420897,225.8003012,237.6256727,236.1675934,246.3462444,253.4894544,257.1757087,264.0880977,268.6765178,288.5255801,284.2377325,288.059849,292.5445366,304.8904376,322.7702954,308.7920086,330.3617398,334.4222653,338.6999783,337.3426524,345.35629,349.8520325,353.4786273,360.201668,359.6015728,364.5891911,363.6601381,370.4325537,375.851683,377.5122686,374.2655692,378.8918901,377.75026,377.1740746,377.7314456,375.4515138,374.229554,371.3123177,371.2566407,369.6457984,369.1851917,363.2687355,363.0033237,363.7896223,359.7452166,357.478847,360.2398414,354.6460617,356.1345736,356.829836,354.3550949,356.5218838,358.1448765,359.1800503,360.6163871,365.5578057,371.2160052,373.7782146,378.223243,378.4505101,384.2068152,389.1544547,392.276647,397.0731109,397.758673,399.4054344,401.3685031,405.4334537,409.6993554,413.7473119,413.2376699,418.0604482,424.8442238,428.843675,434.0630727,444.3052865,448.3841818,450.9537218,457.3834701,466.1381962,467.9395959
200uM,120.8977248,119.8756238,134.3601234,146.1102873,161.9926881,170.1682307,175.7436782,190.1743349,199.4072216,205.1215764,221.684186,232.8897263,245.2207498,253.6492845,261.2338207,268.7341346,282.545409,291.7207061,300.4391834,312.6040678,316.4270596,328.9121432,330.0800286,353.2031305,350.5367173,374.2740989,373.4173258,384.5589734,390.8567226,393.6639245,402.8644275,413.1981923,416.341407,419.4284489,423.6496175,436.7318396,438.3170527,436.5506717,446.4481373,443.8829871,442.5066879,440.0148166,444.6484748,445.985037,448.030263,448.8169984,448.5660244,452.8146692,447.9380351,445.165106,445.148696,445.040448,447.4614426,443.7869949,445.911973,443.1482085,443.6785464,439.4685181,437.8668663,443.2895065,446.5782755,439.2085663,439.0588607,440.076556,407.4385595,401.8549771,400.4612855,399.5951877,403.352945,408.9068332,412.6969797,413.6923929,420.416469,427.1081503,431.8922381,435.4715479,440.0587572,443.7693443,447.3314411,456.7224887,458.0298564,467.8883185,471.6467985,475.7094511,481.6575424,481.7304247,490.4808353,498.1457451,503.6378496,515.8458877,521.5763526
100uM,141.2201337,140.0829353,160.7029207,171.8490176,184.5819773,192.8414219,201.0357853,207.0814528,217.2210344,211.5115541,220.1284845,242.8920629,253.0591938,261.0180228,264.7164298,277.4610308,284.4204539,291.9432606,297.8271339,305.046526,309.7996807,313.1652385,324.5502545,328.9689263,334.3286045,338.4923363,342.4404733,343.1722178,349.0826127,353.9158079,353.4436903,354.3959499,359.2915964,363.7900111,362.1742986,361.53879,367.3435702,366.3486724,365.7837518,372.2462847,370.7509585,372.9780334,373.6359143,372.1039682,370.5571779,370.7893302,367.709944,369.6527486,369.5583661,367.4203385,366.6950465,366.0589531,363.7616519,362.8312403,370.1646931,365.2811542,367.0334149,365.1861622,370.4386451,369.2840905,366.3003588,364.1996103,364.0034095,365.2744,368.7488057,371.2611083,376.668928,376.3977651,373.9857119,374.8594377,372.4541965,361.0421733,355.0749155,353.4413899,354.6668083,353.8746305,349.76481,350.4981768,335.1109132,316.5117732,329.224935,328.080814,315.1481432,321.6601817,329.2941534,335.2045784,344.8327303,347.9044639,342.4955433,342.212995,344.9932814
100uM,125.0507352,134.5836113,144.2363273,157.5809137,168.3232212,183.3848782,186.1288615,195.5906398,204.197996,210.9453148,215.384626,230.708209,243.8454983,255.3573804,264.3284767,273.9579526,280.3837946,287.6430365,295.076426,302.7540368,307.897143,313.4577454,323.3914988,330.9218896,338.7399694,337.6514022,343.6166113,348.6685871,353.4272999,357.1054724,362.9023908,364.9421657,370.2777029,371.0397935,373.5126594,375.2009022,378.2607683,380.4048671,380.06243,387.0603242,383.6507151,383.7800191,383.2463235,382.2831023,378.7290412,379.1560129,376.831431,375.8422203,375.0209746,373.5801599,375.3170148,368.8066231,370.4629464,369.7737913,366.4279715,368.5580281,367.8165006,366.4635532,371.5935827,371.0675023,368.7374751,372.5955621,376.5296616,380.0533692,382.383799,386.14898,390.1193634,391.2226139,398.0912247,403.401487,407.6711568,408.6769558,413.566917,421.269729,423.9595948,427.4102377,431.5450146,435.7747402,425.7623399,438.27073,438.2047152,435.581209,439.3874047,415.9665663,414.0515535,383.2451365,373.4758176,365.2300867,360.2671909,362.2604642,349.12682
